ZM 1 reOhms X,ZM 1 reOhms Y
2780000000,66.79518916245341
2790000000,66.78484462537526
2800000000,66.77445814864809
2810000000,66.76402970143036
2820000000,66.75355925312596
2830000000,66.65598458934851
2840000000,66.73249223202717
2850000000,66.72189559948797
2860000000,66.71125684523138
2870000000,66.70057594016752
2880000000,66.68985285525542
2890000000,66.67908756082255
2900000000,66.66828002901694
2910000000,66.65743023020399
2920000000,66.64653813655258
2930000000,66.63560372107882
2940000000,66.62462695316788
2950000000,66.61360780814049
2960000000,66.51908213960954
2970000000,66.59144227277042
2980000000,66.58029582873473
2990000000,66.56910689880063
3000000000,66.55787545583321
3010000000,66.54660147423402
3020000000,66.53528492764413
3030000000,66.52392579117108
3040000000,66.51252403936077
3050000000,66.50107964634138
3060000000,66.48959258846186
3070000000,66.47806284069779
3080000000,66.46649037867256
3090000000,66.37469893414537
3100000000,66.4432172163698
3110000000,66.43151646913229
3120000000,66.41977291343945
3130000000,66.4079865266571
3140000000,66.39615728609232
3150000000,66.38428516931799
3160000000,66.37237015452691
3170000000,66.36041222008062
3180000000,66.34841134439084
3190000000,66.33636750600701
3200000000,66.32428068469179
3210000000,66.31215085950487
3220000000,66.29997801067404
3230000000,66.2877621177866
3240000000,66.27550316112743
3250000000,66.26320112217309
3260000000,66.25085598104057
3270000000,66.23846771916284
3280000000,66.15018454938492
3290000000,66.2135617607893
3300000000,66.20104402789222
3310000000,66.1884831030323
3320000000,66.1758789685417
3330000000,66.16323160774141
3340000000,66.15054100435142
3350000000,66.13780714164767
3360000000,66.125030004141
3370000000,66.11220957652458
3380000000,66.09934584309885
3390000000,66.08643878915605
3400000000,66.07348840020077
3410000000,66.06049466236216
3420000000,66.04745756101556
3430000000,66.03437708305709
3440000000,66.02125321512391
3450000000,66.00808594445039
3460000000,65.99487525885921
3470000000,65.98162114557138
3480000000,65.96832359298418
3490000000,65.95498258971524
3500000000,65.87015134040681
3510000000,65.92817018598704
3520000000,65.9146987649321
3530000000,65.90118385019348
3540000000,65.88762543236696
3550000000,65.8740235022443
3560000000,65.86037805056435
3570000000,65.84668906879803
3580000000,65.83295654805154
3590000000,65.74937570401359
3600000000,65.73573330996031
3610000000,65.79149767795414
3620000000,65.77759092751832
3630000000,65.76364060204986
3640000000,65.74964669564017
3650000000,65.73560920287304
3660000000,65.72152811785956
3670000000,65.70740343571512
3680000000,65.62498971577055
3690000000,65.67902326165908
3700000000,65.6647677614751
3710000000,65.65046864795356
3720000000,65.63612591733254
3730000000,65.6217395674087
3740000000,65.60730959523924
3750000000,65.59283599915516
3760000000,65.57831877739979
3770000000,65.49699519906625
3780000000,65.54915345231261
3790000000,65.53450534753178
3800000000,65.51981361395285
3810000000,65.50507825240742
3820000000,65.49029926333425
3830000000,65.47547664749406
3840000000,65.46061040662519
3850000000,65.44570054252677
3860000000,65.43074705708727
3870000000,65.41574995341549
3880000000,65.33566256873424
3890000000,65.38562490256531
3900000000,65.30575160424968
